Season,Round,EventName,Abbreviation,TeamName,GridPosition,Q1_s,Q2_s,Q3_s,Position
2016,1,Australian Grand Prix,PER,Force India,9.0,86.607,85.753,9999.0,13.0
2016,1,Australian Grand Prix,BUT,McLaren,12.0,86.74,86.304,9999.0,14.0
2016,1,Australian Grand Prix,NAS,Sauber,17.0,87.958,9999.0,9999.0,15.0
2016,1,Australian Grand Prix,WEH,Manor Marussia,21.0,89.642,9999.0,9999.0,16.0
2016,1,Australian Grand Prix,ERI,Sauber,15.0,87.435,9999.0,9999.0,17.0
2016,1,Australian Grand Prix,RAI,Ferrari,4.0,86.579,85.615,85.033,18.0
2016,1,Australian Grand Prix,HAR,Manor Marussia,22.0,89.627,9999.0,9999.0,19.0
2016,1,Australian Grand Prix,GUT,Haas F1 Team,20.0,89.606,9999.0,9999.0,20.0
2016,1,Australian Grand Prix,ALO,McLaren,11.0,86.537,86.125,9999.0,21.0
2016,1,Australian Grand Prix,KVY,Red Bull,18.0,88.006,9999.0,9999.0,22.0
2016,2,Bahrain Grand Prix,ROS,Mercedes,2.0,91.325,90.535,89.57,1.0
2016,2,Bahrain Grand Prix,RAI,Ferrari,4.0,91.685,90.559,90.244,2.0
2016,2,Bahrain Grand Prix,HAM,Mercedes,1.0,91.391,90.039,89.493,3.0
2016,2,Bahrain Grand Prix,RIC,Red Bull,5.0,91.403,91.122,90.854,4.0
2016,2,Bahrain Grand Prix,GRO,Haas F1 Team,9.0,92.005,91.756,9999.0,5.0
2016,2,Bahrain Grand Prix,VER,Toro Rosso,10.0,91.888,91.772,9999.0,6.0
2016,2,Bahrain Grand Prix,KVY,Red Bull,15.0,92.559,92.241,9999.0,7.0
2016,2,Bahrain Grand Prix,MAS,Williams,7.0,92.045,91.374,91.155,8.0
2016,2,Bahrain Grand Prix,BOT,Williams,6.0,91.672,90.931,91.153,9.0
2016,2,Bahrain Grand Prix,VAN,McLaren,12.0,92.472,91.934,9999.0,10.0
2016,2,Bahrain Grand Prix,MAG,Renault,22.0,93.181,9999.0,9999.0,11.0
2016,2,Bahrain Grand Prix,ERI,Sauber,17.0,92.84,9999.0,9999.0,12.0
2016,2,Bahrain Grand Prix,WEH,Manor Marussia,16.0,92.806,9999.0,9999.0,13.0
2016,2,Bahrain Grand Prix,NAS,Sauber,21.0,94.388,9999.0,9999.0,14.0
2016,2,Bahrain Grand Prix,HUL,Force India,8.0,91.987,91.604,91.62,15.0
2016,2,Bahrain Grand Prix,PER,Force India,18.0,92.911,9999.0,9999.0,16.0
2016,2,Bahrain Grand Prix,HAR,Manor Marussia,20.0,94.19,9999.0,9999.0,17.0
2016,2,Bahrain Grand Prix,SAI,Toro Rosso,11.0,91.716,91.816,9999.0,18.0
2016,2,Bahrain Grand Prix,GUT,Haas F1 Team,13.0,92.118,91.945,9999.0,19.0
2016,2,Bahrain Grand Prix,BUT,McLaren,14.0,91.976,91.998,9999.0,20.0
2016,2,Bahrain Grand Prix,VET,Ferrari,3.0,91.636,90.409,90.012,21.0
2016,2,Bahrain Grand Prix,PAL,Renault,19.0,93.438,9999.0,9999.0,22.0
2016,3,Chinese Grand Prix,ROS,Mercedes,1.0,97.669,96.24,95.402,1.0
2016,3,Chinese Grand Prix,VET,Ferrari,4.0,97.001,96.183,96.246,2.0
2016,3,Chinese Grand Prix,KVY,Red Bull,6.0,97.719,96.948,96.399,3.0
2016,3,Chinese Grand Prix,RIC,Red Bull,2.0,97.672,96.815,95.917,4.0
2016,3,Chinese Grand Prix,RAI,Ferrari,3.0,97.347,96.118,95.972,5.0
2016,3,Chinese Grand Prix,MAS,Williams,10.0,98.016,97.347,9999.0,6.0
2016,3,Chinese Grand Prix,HAM,Mercedes,22.0,9999.0,9999.0,9999.0,7.0
2016,3,Chinese Grand Prix,VER,Toro Rosso,9.0,98.181,97.265,97.194,8.0
2016,3,Chinese Grand Prix,SAI,Toro Rosso,8.0,97.656,97.204,96.881,9.0
2016,3,Chinese Grand Prix,BOT,Williams,5.0,97.537,96.831,96.296,10.0
2016,3,Chinese Grand Prix,PER,Force India,7.0,98.096,97.149,96.865,11.0
2016,3,Chinese Grand Prix,ALO,McLaren,11.0,98.451,98.826,9999.0,12.0
2016,3,Chinese Grand Prix,BUT,McLaren,12.0,97.593,99.093,9999.0,13.0
2016,3,Chinese Grand Prix,GUT,Haas F1 Team,18.0,98.77,9999.0,9999.0,14.0
2016,3,Chinese Grand Prix,HUL,Force India,13.0,98.165,97.333,9999.0,15.0
2016,3,Chinese Grand Prix,ERI,Sauber,15.0,98.321,100.742,9999.0,16.0
2016,3,Chinese Grand Prix,MAG,Renault,17.0,98.673,9999.0,9999.0,17.0
2016,3,Chinese Grand Prix,WEH,Manor Marussia,21.0,9999.0,9999.0,9999.0,18.0
2016,3,Chinese Grand Prix,GRO,Haas F1 Team,14.0,98.425,99.83,9999.0,19.0
2016,3,Chinese Grand Prix,NAS,Sauber,16.0,98.654,102.43,9999.0,20.0
2016,3,Chinese Grand Prix,HAR,Manor Marussia,20.0,100.264,9999.0,9999.0,21.0
2016,3,Chinese Grand Prix,PAL,Renault,19.0,99.528,9999.0,9999.0,22.0
2016,4,Russian Grand Prix,ROS,Mercedes,1.0,96.119,95.337,95.417,1.0
2016,4,Russian Grand Prix,HAM,Mercedes,10.0,96.006,95.82,9999.0,2.0
2016,4,Russian Grand Prix,RAI,Ferrari,3.0,96.976,96.741,96.663,3.0
2016,4,Russian Grand Prix,BOT,Williams,2.0,97.746,97.14,96.536,4.0
2016,4,Russian Grand Prix,MAS,Williams,4.0,97.753,97.23,97.016,5.0
2016,4,Russian Grand Prix,ALO,McLaren,14.0,97.971,97.807,9999.0,6.0
2016,4,Russian Grand Prix,MAG,Renault,17.0,98.914,9999.0,9999.0,7.0
2016,4,Russian Grand Prix,GRO,Haas F1 Team,15.0,98.383,98.055,9999.0,8.0
2016,4,Russian Grand Prix,PER,Force India,6.0,98.006,97.282,97.212,9.0
2016,4,Russian Grand Prix,BUT,McLaren,12.0,98.332,97.701,9999.0,10.0
2016,4,Russian Grand Prix,RIC,Red Bull,5.0,98.091,97.569,97.125,11.0
2016,4,Russian Grand Prix,SAI,Toro Rosso,11.0,97.784,97.652,9999.0,12.0
2016,4,Russian Grand Prix,PAL,Renault,18.0,99.009,9999.0,9999.0,13.0
2016,4,Russian Grand Prix,ERI,Sauber,22.0,99.519,9999.0,9999.0,14.0
2016,4,Russian Grand Prix,KVY,Red Bull,8.0,98.265,97.606,97.459,15.0
2016,4,Russian Grand Prix,NAS,Sauber,19.0,99.018,9999.0,9999.0,16.0
2016,4,Russian Grand Prix,GUT,Haas F1 Team,16.0,98.678,98.115,9999.0,17.0
2016,4,Russian Grand Prix,WEH,Manor Marussia,20.0,99.399,9999.0,9999.0,18.0
2016,4,Russian Grand Prix,VER,Toro Rosso,9.0,98.123,97.51,97.583,19.0
2016,4,Russian Grand Prix,VET,Ferrari,7.0,96.555,96.623,96.123,20.0
2016,4,Russian Grand Prix,HUL,Force India,13.0,98.562,97.771,9999.0,21.0
2016,4,Russian Grand Prix,HAR,Manor Marussia,21.0,99.463,9999.0,9999.0,22.0
2016,5,Spanish Grand Prix,VER,Red Bull,4.0,83.578,83.178,83.087,1.0
2016,5,Spanish Grand Prix,RAI,Ferrari,5.0,83.796,83.504,83.113,2.0
2016,5,Spanish Grand Prix,VET,Ferrari,6.0,84.124,83.688,83.334,3.0
2016,5,Spanish Grand Prix,RIC,Red Bull,3.0,83.749,83.585,82.68,4.0
2016,5,Spanish Grand Prix,BOT,Williams,7.0,84.251,84.023,83.522,5.0
2016,5,Spanish Grand Prix,SAI,Toro Rosso,8.0,84.496,84.077,83.643,6.0
2016,5,Spanish Grand Prix,PER,Force India,9.0,84.698,84.003,83.782,7.0
2016,5,Spanish Grand Prix,MAS,Williams,18.0,84.941,9999.0,9999.0,8.0
2016,5,Spanish Grand Prix,BUT,McLaren,12.0,84.583,84.348,9999.0,9.0
2016,5,Spanish Grand Prix,KVY,Toro Rosso,13.0,84.696,84.445,9999.0,10.0
2016,5,Spanish Grand Prix,GUT,Haas F1 Team,16.0,84.406,84.778,9999.0,11.0
2016,5,Spanish Grand Prix,ERI,Sauber,19.0,85.202,9999.0,9999.0,12.0
2016,5,Spanish Grand Prix,PAL,Renault,17.0,84.903,9999.0,9999.0,13.0
2016,5,Spanish Grand Prix,MAG,Renault,15.0,84.669,84.625,9999.0,14.0
2016,5,Spanish Grand Prix,NAS,Sauber,20.0,85.579,9999.0,9999.0,15.0
2016,5,Spanish Grand Prix,WEH,Manor Marussia,21.0,85.745,9999.0,9999.0,16.0
2016,5,Spanish Grand Prix,HAR,Manor Marussia,22.0,85.939,9999.0,9999.0,17.0
2016,5,Spanish Grand Prix,GRO,Haas F1 Team,14.0,84.716,84.48,9999.0,18.0
2016,5,Spanish Grand Prix,ALO,McLaren,10.0,84.578,84.192,83.981,19.0
2016,5,Spanish Grand Prix,HUL,Force India,11.0,84.463,84.203,9999.0,20.0
2016,5,Spanish Grand Prix,HAM,Mercedes,1.0,83.214,82.159,82.0,21.0
2016,5,Spanish Grand Prix,ROS,Mercedes,2.0,83.002,82.759,82.28,22.0
2016,6,Monaco Grand Prix,HAM,Mercedes,3.0,74.826,74.056,73.942,1.0
2016,6,Monaco Grand Prix,RIC,Red Bull,1.0,74.912,74.357,73.622,2.0
2016,6,Monaco Grand Prix,PER,Force India,7.0,75.328,74.937,74.902,3.0
2016,6,Monaco Grand Prix,VET,Ferrari,4.0,74.61,74.318,74.552,4.0
2016,6,Monaco Grand Prix,ALO,McLaren,9.0,75.504,75.107,75.363,5.0
2016,6,Monaco Grand Prix,HUL,Force India,5.0,75.333,74.989,74.726,6.0
2016,6,Monaco Grand Prix,ROS,Mercedes,2.0,74.873,74.043,73.791,7.0
2016,6,Monaco Grand Prix,SAI,Toro Rosso,6.0,75.467,74.805,74.749,8.0
2016,6,Monaco Grand Prix,BUT,McLaren,13.0,75.554,75.352,9999.0,9.0
2016,6,Monaco Grand Prix,MAS,Williams,14.0,75.71,75.385,9999.0,10.0
2016,6,Monaco Grand Prix,GUT,Haas F1 Team,12.0,75.592,75.293,9999.0,11.0
2016,6,Monaco Grand Prix,BOT,Williams,10.0,75.521,75.273,9999.0,12.0
2016,6,Monaco Grand Prix,GRO,Haas F1 Team,15.0,75.465,75.571,9999.0,13.0
2016,6,Monaco Grand Prix,WEH,Manor Marussia,20.0,77.452,9999.0,9999.0,14.0
2016,6,Monaco Grand Prix,HAR,Manor Marussia,19.0,77.295,9999.0,9999.0,15.0
2016,6,Monaco Grand Prix,ERI,Sauber,17.0,76.299,9999.0,9999.0,16.0
2016,6,Monaco Grand Prix,NAS,Sauber,0.0,9999.0,9999.0,9999.0,17.0
2016,6,Monaco Grand Prix,VER,Red Bull,0.0,82.467,9999.0,9999.0,18.0
2016,6,Monaco Grand Prix,MAG,Renault,16.0,76.253,76.058,9999.0,19.0
2016,6,Monaco Grand Prix,KVY,Toro Rosso,8.0,75.384,74.794,75.273,20.0
2016,6,Monaco Grand Prix,RAI,Ferrari,11.0,75.499,74.789,74.732,21.0
2016,6,Monaco Grand Prix,PAL,Renault,18.0,76.586,9999.0,9999.0,22.0
2016,7,Canadian Grand Prix,HAM,Mercedes,1.0,74.121,73.076,72.812,1.0
2016,7,Canadian Grand Prix,VET,Ferrari,3.0,73.925,73.857,72.99,2.0
2016,7,Canadian Grand Prix,BOT,Williams,7.0,74.389,73.791,73.67,3.0
2016,7,Canadian Grand Prix,VER,Red Bull,5.0,74.601,73.793,73.414,4.0
2016,7,Canadian Grand Prix,ROS,Mercedes,2.0,73.714,73.094,72.874,5.0
2016,7,Canadian Grand Prix,RAI,Ferrari,6.0,74.477,73.849,73.579,6.0
2016,7,Canadian Grand Prix,RIC,Red Bull,4.0,74.03,73.54,73.166,7.0
2016,7,Canadian Grand Prix,HUL,Force India,9.0,74.663,74.166,73.952,8.0
2016,7,Canadian Grand Prix,SAI,Toro Rosso,20.0,74.714,81.956,9999.0,9.0
2016,7,Canadian Grand Prix,PER,Force India,11.0,74.814,74.317,9999.0,10.0
2016,7,Canadian Grand Prix,ALO,McLaren,10.0,75.026,74.26,74.338,11.0
2016,7,Canadian Grand Prix,KVY,Toro Rosso,15.0,74.829,74.457,9999.0,12.0
2016,7,Canadian Grand Prix,GUT,Haas F1 Team,13.0,75.148,74.571,9999.0,13.0
2016,7,Canadian Grand Prix,GRO,Haas F1 Team,14.0,75.444,74.803,9999.0,14.0
2016,7,Canadian Grand Prix,ERI,Sauber,21.0,75.635,9999.0,9999.0,15.0
2016,7,Canadian Grand Prix,MAG,Renault,22.0,0.0,0.0,0.0,16.0
2016,7,Canadian Grand Prix,WEH,Manor Marussia,17.0,75.599,9999.0,9999.0,17.0
2016,7,Canadian Grand Prix,NAS,Sauber,18.0,76.663,9999.0,9999.0,18.0
2016,7,Canadian Grand Prix,HAR,Manor Marussia,19.0,77.052,9999.0,9999.0,19.0
2016,7,Canadian Grand Prix,MAS,Williams,8.0,74.815,73.864,73.769,20.0
2016,7,Canadian Grand Prix,PAL,Renault,16.0,75.459,9999.0,9999.0,21.0
2016,7,Canadian Grand Prix,BUT,McLaren,12.0,74.755,74.437,9999.0,22.0
2016,8,European Grand Prix,ROS,Mercedes,1.0,103.685,102.52,102.758,1.0
2016,8,European Grand Prix,VET,Ferrari,3.0,105.062,104.461,103.966,2.0
2016,8,European Grand Prix,PER,Force India,7.0,104.462,103.939,103.515,3.0
2016,8,European Grand Prix,RAI,Ferrari,4.0,104.936,104.533,104.269,4.0
2016,8,European Grand Prix,HAM,Mercedes,10.0,104.259,103.526,121.954,5.0
2016,8,European Grand Prix,BOT,Williams,8.0,104.706,104.477,105.246,6.0
2016,8,European Grand Prix,RIC,Red Bull,2.0,104.57,104.141,103.966,7.0
2016,8,European Grand Prix,VER,Red Bull,9.0,104.939,104.387,105.57,8.0
2016,8,European Grand Prix,HUL,Force India,12.0,104.86,104.824,9999.0,9.0
2016,8,European Grand Prix,MAS,Williams,5.0,105.494,104.696,104.483,10.0
2016,8,European Grand Prix,BUT,McLaren,19.0,105.804,9999.0,9999.0,11.0
2016,8,European Grand Prix,NAS,Sauber,15.0,105.549,106.048,9999.0,12.0
2016,8,European Grand Prix,GRO,Haas F1 Team,11.0,105.507,104.755,9999.0,13.0
2016,8,European Grand Prix,MAG,Renault,22.0,106.348,9999.0,9999.0,14.0
2016,8,European Grand Prix,PAL,Renault,21.0,106.394,9999.0,9999.0,15.0
2016,8,European Grand Prix,GUT,Haas F1 Team,14.0,105.3,105.349,9999.0,16.0
2016,8,European Grand Prix,ERI,Sauber,20.0,106.231,9999.0,9999.0,17.0
2016,8,European Grand Prix,HAR,Manor Marussia,16.0,105.665,9999.0,9999.0,18.0
2016,8,European Grand Prix,ALO,McLaren,13.0,105.525,105.27,9999.0,19.0
2016,8,European Grand Prix,WEH,Manor Marussia,17.0,105.75,9999.0,9999.0,20.0
2016,8,European Grand Prix,SAI,Toro Rosso,18.0,104.827,105.0,9999.0,21.0
2016,8,European Grand Prix,KVY,Toro Rosso,6.0,104.694,104.687,104.717,22.0
2016,9,Austrian Grand Prix,HAM,Mercedes,1.0,66.947,66.228,67.922,1.0
2016,9,Austrian Grand Prix,VER,Red Bull,8.0,67.131,66.866,71.153,2.0
2016,9,Austrian Grand Prix,RAI,Ferrari,4.0,67.24,66.94,69.901,3.0
2016,9,Austrian Grand Prix,ROS,Mercedes,6.0,66.516,66.403,68.465,4.0
2016,9,Austrian Grand Prix,RIC,Red Bull,5.0,67.5,66.84,69.98,5.0
2016,9,Austrian Grand Prix,BUT,McLaren,3.0,67.653,67.572,69.9,6.0
2016,9,Austrian Grand Prix,GRO,Haas F1 Team,13.0,67.662,67.85,9999.0,7.0
2016,9,Austrian Grand Prix,SAI,Toro Rosso,15.0,67.618,9999.0,9999.0,8.0
2016,9,Austrian Grand Prix,BOT,Williams,7.0,67.148,66.911,70.44,9.0
2016,9,Austrian Grand Prix,WEH,Manor Marussia,12.0,67.565,67.7,9999.0,10.0
2016,9,Austrian Grand Prix,GUT,Haas F1 Team,11.0,67.66,67.578,9999.0,11.0
2016,9,Austrian Grand Prix,PAL,Renault,19.0,67.965,9999.0,9999.0,12.0
2016,9,Austrian Grand Prix,NAS,Sauber,21.0,68.446,9999.0,9999.0,13.0
2016,9,Austrian Grand Prix,MAG,Renault,17.0,67.941,9999.0,9999.0,14.0
2016,9,Austrian Grand Prix,ERI,Sauber,18.0,68.418,9999.0,9999.0,15.0
2016,9,Austrian Grand Prix,HAR,Manor Marussia,20.0,68.026,9999.0,9999.0,16.0
2016,9,Austrian Grand Prix,PER,Force India,16.0,67.657,9999.0,9999.0,17.0
2016,9,Austrian Grand Prix,ALO,McLaren,14.0,67.671,68.154,9999.0,18.0
2016,9,Austrian Grand Prix,HUL,Force India,2.0,67.385,67.257,69.285,19.0
2016,9,Austrian Grand Prix,MAS,Williams,0.0,67.419,67.145,71.977,20.0
2016,9,Austrian Grand Prix,VET,Ferrari,9.0,66.761,66.602,69.781,21.0
2016,9,Austrian Grand Prix,KVY,Toro Rosso,0.0,68.409,9999.0,9999.0,22.0
2016,10,British Grand Prix,HAM,Mercedes,1.0,90.739,89.243,89.287,1.0
2016,10,British Grand Prix,VER,Red Bull,3.0,91.305,90.697,90.313,2.0
2016,10,British Grand Prix,ROS,Mercedes,2.0,90.724,89.97,89.606,3.0
2016,10,British Grand Prix,RIC,Red Bull,4.0,91.684,91.319,90.618,4.0
2016,10,British Grand Prix,RAI,Ferrari,5.0,91.326,91.385,90.881,5.0
2016,10,British Grand Prix,PER,Force India,10.0,92.336,91.875,9999.0,6.0
2016,10,British Grand Prix,HUL,Force India,8.0,92.349,91.77,92.172,7.0
2016,10,British Grand Prix,SAI,Toro Rosso,7.0,92.115,91.708,91.989,8.0
2016,10,British Grand Prix,VET,Ferrari,11.0,91.606,90.711,91.49,9.0
2016,10,British Grand Prix,KVY,Toro Rosso,15.0,92.553,92.306,9999.0,10.0
2016,10,British Grand Prix,MAS,Williams,12.0,92.146,92.002,9999.0,11.0
2016,10,British Grand Prix,BUT,McLaren,17.0,92.788,9999.0,9999.0,12.0
2016,10,British Grand Prix,ALO,McLaren,9.0,92.281,91.74,92.343,13.0
2016,10,British Grand Prix,BOT,Williams,6.0,91.913,91.478,91.557,14.0
2016,10,British Grand Prix,NAS,Sauber,21.0,93.544,9999.0,9999.0,15.0
2016,10,British Grand Prix,GUT,Haas F1 Team,14.0,92.237,92.241,9999.0,16.0
2016,10,British Grand Prix,MAG,Renault,16.0,92.729,97.06,9999.0,17.0
2016,10,British Grand Prix,PAL,Renault,18.0,92.905,9999.0,9999.0,18.0
2016,10,British Grand Prix,HAR,Manor Marussia,19.0,93.098,9999.0,9999.0,19.0
2016,10,British Grand Prix,GRO,Haas F1 Team,13.0,92.283,92.05,9999.0,20.0
2016,10,British Grand Prix,ERI,Sauber,22.0,0.0,0.0,0.0,21.0
2016,10,British Grand Prix,WEH,Manor Marussia,20.0,93.151,9999.0,9999.0,22.0
2016,11,Hungarian Grand Prix,HAM,Mercedes,2.0,94.21,84.836,80.108,1.0
2016,11,Hungarian Grand Prix,ROS,Mercedes,1.0,93.302,82.806,79.965,2.0
2016,11,Hungarian Grand Prix,RIC,Red Bull,3.0,99.968,83.234,80.28,3.0
2016,11,Hungarian Grand Prix,VET,Ferrari,5.0,95.718,84.082,80.874,4.0
2016,11,Hungarian Grand Prix,VER,Red Bull,4.0,100.424,82.66,80.557,5.0
2016,11,Hungarian Grand Prix,RAI,Ferrari,14.0,96.853,85.435,9999.0,6.0
2016,11,Hungarian Grand Prix,ALO,McLaren,7.0,95.165,83.816,81.211,7.0
2016,11,Hungarian Grand Prix,SAI,Toro Rosso,6.0,96.115,84.734,81.131,8.0
2016,11,Hungarian Grand Prix,BOT,Williams,10.0,102.758,84.506,82.182,9.0
2016,11,Hungarian Grand Prix,HUL,Force India,9.0,101.471,83.901,81.823,10.0
2016,11,Hungarian Grand Prix,PER,Force India,13.0,101.411,85.416,9999.0,11.0
2016,11,Hungarian Grand Prix,PAL,Renault,17.0,103.965,9999.0,9999.0,12.0
2016,11,Hungarian Grand Prix,GUT,Haas F1 Team,15.0,98.959,86.189,9999.0,13.0
2016,11,Hungarian Grand Prix,GRO,Haas F1 Team,11.0,95.906,84.941,9999.0,14.0
2016,11,Hungarian Grand Prix,MAG,Renault,19.0,104.543,9999.0,9999.0,15.0
2016,11,Hungarian Grand Prix,KVY,Toro Rosso,12.0,96.714,85.301,9999.0,16.0
2016,11,Hungarian Grand Prix,NAS,Sauber,16.0,97.772,87.063,9999.0,17.0
2016,11,Hungarian Grand Prix,MAS,Williams,18.0,103.999,9999.0,9999.0,18.0
2016,11,Hungarian Grand Prix,WEH,Manor Marussia,20.0,107.343,9999.0,9999.0,19.0
2016,11,Hungarian Grand Prix,ERI,Sauber,22.0,106.984,9999.0,9999.0,20.0
2016,11,Hungarian Grand Prix,HAR,Manor Marussia,21.0,110.189,9999.0,9999.0,21.0
2016,11,Hungarian Grand Prix,BUT,McLaren,8.0,97.983,84.456,81.597,22.0
2016,12,German Grand Prix,HAM,Mercedes,2.0,75.243,74.748,74.47,1.0
2016,12,German Grand Prix,RIC,Red Bull,3.0,75.591,75.545,74.726,2.0
2016,12,German Grand Prix,VER,Red Bull,4.0,75.875,75.124,74.834,3.0
2016,12,German Grand Prix,ROS,Mercedes,1.0,75.485,74.839,74.363,4.0
2016,12,German Grand Prix,VET,Ferrari,6.0,75.927,75.63,75.315,5.0
2016,12,German Grand Prix,RAI,Ferrari,5.0,75.752,75.242,75.142,6.0
2016,12,German Grand Prix,HUL,Force India,8.0,76.301,75.623,75.51,7.0
2016,12,German Grand Prix,BUT,McLaren,12.0,76.172,75.909,9999.0,8.0
2016,12,German Grand Prix,BOT,Williams,7.0,75.952,75.49,75.53,9.0
2016,12,German Grand Prix,PER,Force India,9.0,76.169,75.5,75.537,10.0
2016,12,German Grand Prix,GUT,Haas F1 Team,11.0,75.987,75.883,9999.0,11.0
